ID	specialConditions	Go_Annotation	Go_Annotaion_Type	SourceType	Go_Annotaion_Name
nrfC		GO:0055114	P	IEA	oxidation-reduction process
nrfC		GO:0055114	P	IEA	oxidation-reduction process
nrfC		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
nrfC		GO:0051539	F	RCA	4 iron, 4 sulfur cluster binding
nrfC		GO:0051536	F	IEA	iron-sulfur cluster binding
nrfC		GO:0046872	F	IEA	metal ion binding
nrfD		GO:0005887	C	RCA	integral to plasma membrane
nrfD		GO:0019645	P	RCA	anaerobic electron transport chain
nrfD		GO:0005886	C	IEA	plasma membrane
nrfD		GO:0005886	C	IEA	plasma membrane
nrfD		GO:0005886	C	IEA	plasma membrane
nrfD		GO:0005886	C	IDA	plasma membrane
nrfD		GO:0016021	C	IEA	integral to membrane
nrfD		GO:0016020	C	IEA	membrane
ndk		GO:0009142	P	IBA	nucleoside triphosphate biosynthetic process
ndk		GO:0006220	P	IBA	pyrimidine nucleotide metabolic process
ndk		GO:0006163	P	IBA	purine nucleotide metabolic process
ndk		GO:0005622	C	IBA	intracellular
ndk		GO:0005829	C	IDA	cytosol
ndk		GO:0005829	C	IDA	cytosol
ndk		GO:0016740	F	IEA	transferase activity
ndk		GO:0016301	F	IEA	kinase activity
ndk		GO:0016310	P	IEA	phosphorylation
ndk		GO:0009117	P	IEA	nucleotide metabolic process
ndk		GO:0006241	P	IEA	CTP biosynthetic process
ndk		GO:0006241	P	IEA	CTP biosynthetic process
ndk		GO:0006228	P	IEA	UTP biosynthetic process
ndk		GO:0006228	P	IEA	UTP biosynthetic process
ndk		GO:0006183	P	IEA	GTP biosynthetic process
ndk		GO:0006183	P	IEA	GTP biosynthetic process
ndk		GO:0006165	P	IEA	nucleoside diphosphate phosphorylation
ndk		GO:0046872	F	IEA	metal ion binding
ndk		GO:0005737	C	IEA	cytoplasm
ndk		GO:0005737	C	IEA	cytoplasm
ndk		GO:0005737	C	IEA	cytoplasm
ndk		GO:0005524	F	IEA	ATP binding
ndk		GO:0005524	F	IEA	ATP binding
ndk		GO:0005515	F	IPI	protein binding
ndk		GO:0005515	F	IPI	protein binding
ndk		GO:0005515	F	IPI	protein binding
ndk		GO:0005515	F	IPI	protein binding
ndk		GO:0000166	F	IEA	nucleotide binding
ndk		GO:0004550	F	IEA	nucleoside diphosphate kinase activity
ndk		GO:0004550	F	IEA	nucleoside diphosphate kinase activity
ndk		GO:0004550	F	IEA	nucleoside diphosphate kinase activity
ndk		GO:0004550	F	IDA	nucleoside diphosphate kinase activity
nuoA		GO:0050136	F	IEA	NADH dehydrogenase (quinone) activity
nuoA		GO:0016651	F	IEA	oxidoreductase activity, acting on NADH or NADPH
nuoA		GO:0016491	F	IEA	oxidoreductase activity
nuoA		GO:0016021	C	IEA	integral to membrane
nuoA		GO:0016020	C	IEA	membrane
nuoA		GO:0055114	P	IEA	oxidation-reduction process
nuoA		GO:0055114	P	IEA	oxidation-reduction process
nuoA		GO:0055114	P	IEA	oxidation-reduction process
nuoA		GO:0005887	C	IDA	integral to plasma membrane
nuoA		GO:0006810	P	IEA	transport
nuoA		GO:0005886	C	IEA	plasma membrane
nuoA		GO:0005886	C	IEA	plasma membrane
nuoA		GO:0005886	C	IEA	plasma membrane
nuoA		GO:0005886	C	IEA	plasma membrane
nuoA		GO:0005886	C	IDA	plasma membrane
nuoA		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoA		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoA		GO:0048038	F	IEA	quinone binding
nuoA		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoA		GO:0008137	F	IMP	NADH dehydrogenase (ubiquinone) activity
nuoB		GO:0055114	P	IEA	oxidation-reduction process
nuoB		GO:0055114	P	IEA	oxidation-reduction process
nuoB		GO:0055114	P	IEA	oxidation-reduction process
nuoB		GO:0051536	F	IEA	iron-sulfur cluster binding
nuoB		GO:0051536	F	IEA	iron-sulfur cluster binding
nuoB		GO:0050136	F	IEA	NADH dehydrogenase (quinone) activity
nuoB		GO:0016491	F	IEA	oxidoreductase activity
nuoB		GO:0006810	P	IEA	transport
nuoB		GO:0005506	F	IEA	iron ion binding
nuoB		GO:0016020	C	IEA	membrane
nuoB		GO:0016020	C	IDA	membrane
nuoB		GO:0005886	C	IEA	plasma membrane
nuoB		GO:0005886	C	IEA	plasma membrane
nuoB		GO:0005886	C	IEA	plasma membrane
nuoB		GO:0005886	C	IEA	plasma membrane
nuoB		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoB		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoB		GO:0048038	F	IEA	quinone binding
nuoB		GO:0048038	F	IEA	quinone binding
nuoB		GO:0046872	F	IEA	metal ion binding
nuoB		GO:0015990	P	IMP	electron transport coupled proton transport
nuoB		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
nuoB		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
nuoB		GO:0051539	F	IMP	4 iron, 4 sulfur cluster binding
nuoB		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoB		GO:0008137	F	IMP	NADH dehydrogenase (ubiquinone) activity
nuoB		GO:0009060	P	IMP	aerobic respiration
nuoC		GO:0050136	F	IEA	NADH dehydrogenase (quinone) activity
nuoC		GO:0050136	F	IEA	NADH dehydrogenase (quinone) activity
nuoC		GO:0016651	F	IEA	oxidoreductase activity, acting on NADH or NADPH
nuoC		GO:0016491	F	IEA	oxidoreductase activity
nuoC		GO:0003824	F	IEA	catalytic activity
nuoC		GO:0005515	F	IPI	protein binding
nuoC		GO:0005515	F	IPI	protein binding
nuoC		GO:0005515	F	IPI	protein binding
nuoC		GO:0055114	P	IEA	oxidation-reduction process
nuoC		GO:0055114	P	IEA	oxidation-reduction process
nuoC		GO:0051287	F	IEA	NAD binding
nuoC		GO:0008152	P	IEA	metabolic process
nuoC		GO:0016020	C	IEA	membrane
nuoC		GO:0016020	C	IDA	membrane
nuoC		GO:0006810	P	IEA	transport
nuoC		GO:0030964	C	IEA	NADH dehydrogenase complex
nuoC		GO:0005886	C	IEA	plasma membrane
nuoC		GO:0005886	C	IEA	plasma membrane
nuoC		GO:0005886	C	IEA	plasma membrane
nuoC		GO:0005886	C	IEA	plasma membrane
nuoC		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoC		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoC		GO:0048038	F	IEA	quinone binding
nuoC		GO:0048038	F	IEA	quinone binding
nuoC		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoC		GO:0008137	F	IMP	NADH dehydrogenase (ubiquinone) activity
nuoE		GO:0005515	F	IPI	protein binding
nuoE		GO:0005515	F	IPI	protein binding
nuoE		GO:0022904	P	IBA	respiratory electron transport chain
nuoE		GO:0055114	P	IEA	oxidation-reduction process
nuoE		GO:0055114	P	IEA	oxidation-reduction process
nuoE		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoE		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoE		GO:0051536	F	IEA	iron-sulfur cluster binding
nuoE		GO:0048038	F	IEA	quinone binding
nuoE		GO:0046872	F	IEA	metal ion binding
nuoE		GO:0016491	F	IEA	oxidoreductase activity
nuoE		GO:0016491	F	IEA	oxidoreductase activity
nuoE		GO:0051537	F	IEA	2 iron, 2 sulfur cluster binding
nuoE		GO:0051537	F	ISS	2 iron, 2 sulfur cluster binding
nuoE		GO:0008137	F	IBA	NADH dehydrogenase (ubiquinone) activity
nuoF		GO:0055114	P	IEA	oxidation-reduction process
nuoF		GO:0055114	P	IEA	oxidation-reduction process
nuoF		GO:0051536	F	IEA	iron-sulfur cluster binding
nuoF		GO:0016651	F	IEA	oxidoreductase activity, acting on NADH or NADPH
nuoF		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoF		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoF		GO:0048038	F	IEA	quinone binding
nuoF		GO:0046872	F	IEA	metal ion binding
nuoF		GO:0016491	F	IEA	oxidoreductase activity
nuoF		GO:0010181	F	IEA	FMN binding
nuoF		GO:0010181	F	ISS	FMN binding
nuoF		GO:0051287	F	IEA	NAD binding
nuoF		GO:0051287	F	IMP	NAD binding
nuoF		GO:0051287	F	ISS	NAD binding
nuoF		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
nuoF		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
nuoF		GO:0051539	F	IMP	4 iron, 4 sulfur cluster binding
nuoF		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoF		GO:0009060	P	IMP	aerobic respiration
nuoG		GO:0005515	F	IPI	protein binding
nuoG		GO:0005515	F	IPI	protein binding
nuoG		GO:0005515	F	IPI	protein binding
nuoG		GO:0005515	F	IPI	protein binding
nuoG		GO:0055114	P	IEA	oxidation-reduction process
nuoG		GO:0055114	P	IEA	oxidation-reduction process
nuoG		GO:0051536	F	IEA	iron-sulfur cluster binding
nuoG		GO:0051536	F	IEA	iron-sulfur cluster binding
nuoG		GO:0016020	C	IEA	membrane
nuoG		GO:0016020	C	IEA	membrane
nuoG		GO:0042773	P	IEA	ATP synthesis coupled electron transport
nuoG		GO:0030151	F	IEA	molybdenum ion binding
nuoG		GO:0016651	F	IEA	oxidoreductase activity, acting on NADH or NADPH
nuoG		GO:0009055	F	IEA	electron carrier activity
nuoG		GO:0005886	C	IEA	plasma membrane
nuoG		GO:0005886	C	IEA	plasma membrane
nuoG		GO:0005886	C	IEA	plasma membrane
nuoG		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoG		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoG		GO:0048038	F	IEA	quinone binding
nuoG		GO:0046872	F	IEA	metal ion binding
nuoG		GO:0016491	F	IEA	oxidoreductase activity
nuoG		GO:0016491	F	IEA	oxidoreductase activity
nuoG		GO:0051537	F	IEA	2 iron, 2 sulfur cluster binding
nuoG		GO:0051537	F	IDA	2 iron, 2 sulfur cluster binding
nuoG		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoG		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
nuoG		GO:0051539	F	IDA	4 iron, 4 sulfur cluster binding
nuoG		GO:0051539	F	IDA	4 iron, 4 sulfur cluster binding
nuoG		GO:0051539	F	IDA	4 iron, 4 sulfur cluster binding
nuoG		GO:0009060	P	IMP	aerobic respiration
nuoH		GO:0055114	P	IEA	oxidation-reduction process
nuoH		GO:0055114	P	IEA	oxidation-reduction process
nuoH		GO:0055114	P	IEA	oxidation-reduction process
nuoH		GO:0016021	C	IEA	integral to membrane
nuoH		GO:0016020	C	IEA	membrane
nuoH		GO:0016020	C	IEA	membrane
nuoH		GO:0016655	F	IEA	oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor
nuoH		GO:0005886	C	IEA	plasma membrane
nuoH		GO:0005886	C	IEA	plasma membrane
nuoH		GO:0005886	C	IEA	plasma membrane
nuoH		GO:0005886	C	IEA	plasma membrane
nuoH		GO:0005886	C	IDA	plasma membrane
nuoH		GO:0005886	C	IDA	plasma membrane
nuoH		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoH		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoH		GO:0048038	F	IEA	quinone binding
nuoH		GO:0016491	F	IEA	oxidoreductase activity
nuoH		GO:0005887	C	IDA	integral to plasma membrane
nuoH		GO:0009060	P	IMP	aerobic respiration
nuoI		GO:0055114	P	IEA	oxidation-reduction process
nuoI		GO:0055114	P	IEA	oxidation-reduction process
nuoI		GO:0055114	P	IEA	oxidation-reduction process
nuoI		GO:0051536	F	IEA	iron-sulfur cluster binding
nuoI		GO:0016020	C	IEA	membrane
nuoI		GO:0016020	C	IEA	membrane
nuoI		GO:0005506	F	IEA	iron ion binding
nuoI		GO:0016651	F	IEA	oxidoreductase activity, acting on NADH or NADPH
nuoI		GO:0005886	C	IEA	plasma membrane
nuoI		GO:0005886	C	IEA	plasma membrane
nuoI		GO:0005886	C	IEA	plasma membrane
nuoI		GO:0005886	C	IEA	plasma membrane
nuoI		GO:0005886	C	IDA	plasma membrane
nuoI		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoI		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoI		GO:0050136	F	IEA	NADH dehydrogenase (quinone) activity
nuoI		GO:0048038	F	IEA	quinone binding
nuoI		GO:0046872	F	IEA	metal ion binding
nuoI		GO:0016491	F	IEA	oxidoreductase activity
nuoI		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
nuoI		GO:0051539	F	IEA	4 iron, 4 sulfur cluster binding
nuoI		GO:0051539	F	IDA	4 iron, 4 sulfur cluster binding
nuoI		GO:0051539	F	ISS	4 iron, 4 sulfur cluster binding
nuoI		GO:0009060	P	IMP	aerobic respiration
nuoJ		GO:0016491	F	IEA	oxidoreductase activity
nuoJ		GO:0016021	C	IEA	integral to membrane
nuoJ		GO:0016020	C	IEA	membrane
nuoJ		GO:0055114	P	IEA	oxidation-reduction process
nuoJ		GO:0055114	P	IEA	oxidation-reduction process
nuoJ		GO:0005886	C	IEA	plasma membrane
nuoJ		GO:0005886	C	IEA	plasma membrane
nuoJ		GO:0005886	C	IEA	plasma membrane
nuoJ		GO:0005886	C	IDA	plasma membrane
nuoJ		GO:0005886	C	IDA	plasma membrane
nuoJ		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoJ		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoJ		GO:0048038	F	IEA	quinone binding
nuoJ		GO:0005887	C	IDA	integral to plasma membrane
nuoJ		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoJ		GO:0008137	F	IMP	NADH dehydrogenase (ubiquinone) activity
nuoK		GO:0050136	F	IEA	NADH dehydrogenase (quinone) activity
nuoK		GO:0016651	F	IEA	oxidoreductase activity, acting on NADH or NADPH
nuoK		GO:0016491	F	IEA	oxidoreductase activity
nuoK		GO:0016021	C	IEA	integral to membrane
nuoK		GO:0016020	C	IEA	membrane
nuoK		GO:0055114	P	IEA	oxidation-reduction process
nuoK		GO:0055114	P	IEA	oxidation-reduction process
nuoK		GO:0042773	P	IEA	ATP synthesis coupled electron transport
nuoK		GO:0006810	P	IEA	transport
nuoK		GO:0005886	C	IEA	plasma membrane
nuoK		GO:0005886	C	IEA	plasma membrane
nuoK		GO:0005886	C	IEA	plasma membrane
nuoK		GO:0005886	C	IEA	plasma membrane
nuoK		GO:0005886	C	IDA	plasma membrane
nuoK		GO:0005886	C	IDA	plasma membrane
nuoK		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoK		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoK		GO:0048038	F	IEA	quinone binding
nuoK		GO:0005515	F	IPI	protein binding
nuoK		GO:0005887	C	IDA	integral to plasma membrane
nuoK		GO:0008137	F	IMP	NADH dehydrogenase (ubiquinone) activity
nuoL		GO:0016021	C	IEA	integral to membrane
nuoL		GO:0016020	C	IEA	membrane
nuoL		GO:0055114	P	IEA	oxidation-reduction process
nuoL		GO:0042773	P	IEA	ATP synthesis coupled electron transport
nuoL		GO:0015990	P	IMP	electron transport coupled proton transport
nuoL		GO:0005886	C	IEA	plasma membrane
nuoL		GO:0005886	C	IEA	plasma membrane
nuoL		GO:0005886	C	IEA	plasma membrane
nuoL		GO:0005886	C	IDA	plasma membrane
nuoL		GO:0005886	C	IDA	plasma membrane
nuoL		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoL		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoL		GO:0048038	F	IEA	quinone binding
nuoL		GO:0016491	F	IEA	oxidoreductase activity
nuoL		GO:0005887	C	IDA	integral to plasma membrane
nuoL		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoM		GO:0055114	P	IEA	oxidation-reduction process
nuoM		GO:0048038	F	IEA	quinone binding
nuoM		GO:0016021	C	IEA	integral to membrane
nuoM		GO:0016020	C	IEA	membrane
nuoM		GO:0042773	P	IEA	ATP synthesis coupled electron transport
nuoM		GO:0015990	P	IMP	electron transport coupled proton transport
nuoM		GO:0048039	F	IDA	ubiquinone binding
nuoM		GO:0005886	C	IEA	plasma membrane
nuoM		GO:0005886	C	IEA	plasma membrane
nuoM		GO:0005886	C	IEA	plasma membrane
nuoM		GO:0005886	C	IDA	plasma membrane
nuoM		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoM		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoM		GO:0016491	F	IEA	oxidoreductase activity
nuoM		GO:0005887	C	IDA	integral to plasma membrane
nuoM		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoM		GO:0009060	P	IMP	aerobic respiration
nuoN		GO:0055114	P	IEA	oxidation-reduction process
nuoN		GO:0055114	P	IEA	oxidation-reduction process
nuoN		GO:0050136	F	IEA	NADH dehydrogenase (quinone) activity
nuoN		GO:0016491	F	IEA	oxidoreductase activity
nuoN		GO:0016021	C	IEA	integral to membrane
nuoN		GO:0016020	C	IEA	membrane
nuoN		GO:0015990	P	IMP	electron transport coupled proton transport
nuoN		GO:0042773	P	IEA	ATP synthesis coupled electron transport
nuoN		GO:0006810	P	IEA	transport
nuoN		GO:0005886	C	IEA	plasma membrane
nuoN		GO:0005886	C	IEA	plasma membrane
nuoN		GO:0005886	C	IEA	plasma membrane
nuoN		GO:0005886	C	IEA	plasma membrane
nuoN		GO:0005886	C	IDA	plasma membrane
nuoN		GO:0045272	C	IMP	plasma membrane respiratory chain complex I
nuoN		GO:0045272	C	IDA	plasma membrane respiratory chain complex I
nuoN		GO:0048038	F	IEA	quinone binding
nuoN		GO:0005887	C	IDA	integral to plasma membrane
nuoN		GO:0008137	F	IEA	NADH dehydrogenase (ubiquinone) activity
nuoN		GO:0008137	F	IMP	NADH dehydrogenase (ubiquinone) activity
nuoN		GO:0009060	P	IMP	aerobic respiration
metB		GO:0016740	F	IEA	transferase activity
metB		GO:0008652	P	IEA	cellular amino acid biosynthetic process
metB		GO:0003824	F	IEA	catalytic activity
metB		GO:0030170	F	IEA	pyridoxal phosphate binding
metB		GO:0030170	F	IDA	pyridoxal phosphate binding
metB		GO:0003962	F	IEA	cystathionine gamma-synthase activity
metB		GO:0003962	F	IDA	cystathionine gamma-synthase activity
metB		GO:0009086	P	IEA	methionine biosynthetic process
metB		GO:0009086	P	IMP	methionine biosynthetic process
metB		GO:0005737	C	IEA	cytoplasm
metB		GO:0005737	C	IEA	cytoplasm
menE		GO:0016874	F	IEA	ligase activity
menE		GO:0008152	P	IEA	metabolic process
menE		GO:0003824	F	IEA	catalytic activity
menE		GO:0005524	F	IEA	ATP binding
menE		GO:0005524	F	IEA	ATP binding
menE		GO:0000166	F	IEA	nucleotide binding
menE		GO:0009234	P	IEA	menaquinone biosynthetic process
menE		GO:0009234	P	IEA	menaquinone biosynthetic process
menE		GO:0009234	P	IEA	menaquinone biosynthetic process
menE		GO:0009234	P	IEA	menaquinone biosynthetic process
menE		GO:0009234	P	IMP	menaquinone biosynthetic process
menE		GO:0008756	F	IEA	o-succinylbenzoate-CoA ligase activity
menE		GO:0008756	F	IEA	o-succinylbenzoate-CoA ligase activity
menE		GO:0008756	F	IEA	o-succinylbenzoate-CoA ligase activity
menE		GO:0008756	F	IDA	o-succinylbenzoate-CoA ligase activity
menC		GO:0008152	P	IEA	metabolic process
menC		GO:0003824	F	IEA	catalytic activity
menC		GO:0016829	F	IEA	lyase activity
menC		GO:0016829	F	IEA	lyase activity
menC		GO:0000287	F	IEA	magnesium ion binding
menC		GO:0000287	F	IEA	magnesium ion binding
menC		GO:0046872	F	IEA	metal ion binding
menC		GO:0016836	F	IEA	hydro-lyase activity
menC		GO:0016836	F	IEA	hydro-lyase activity
menC		GO:0016836	F	IDA	hydro-lyase activity
menC		GO:0009234	P	IEA	menaquinone biosynthetic process
menC		GO:0009234	P	IEA	menaquinone biosynthetic process
menC		GO:0009234	P	IEA	menaquinone biosynthetic process
menC		GO:0009234	P	IEA	menaquinone biosynthetic process
menC		GO:0009234	P	IMP	menaquinone biosynthetic process
ubiH		GO:0071949	F	IEA	FAD binding
ubiH		GO:0044550	P	IBA	secondary metabolite biosynthetic process
ubiH		GO:0016491	F	IEA	oxidoreductase activity
ubiH		GO:0050660	F	IEA	flavin adenine dinucleotide binding
ubiH		GO:0016709	F	IEA	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen
ubiH		GO:0055114	P	IEA	oxidation-reduction process
ubiH		GO:0055114	P	IEA	oxidation-reduction process
ubiH		GO:0004497	F	IEA	monooxygenase activity
ubiH		GO:0004497	F	IBA	monooxygenase activity
ubiH		GO:0008681	F	IEA	2-octaprenyl-6-methoxyphenol hydroxylase activity
ubiH		GO:0008681	F	IMP	2-octaprenyl-6-methoxyphenol hydroxylase activity
ubiH		GO:0006744	P	IEA	ubiquinone biosynthetic process
ubiH		GO:0006744	P	IEA	ubiquinone biosynthetic process
ubiH		GO:0006744	P	IEA	ubiquinone biosynthetic process
ubiH		GO:0006744	P	IMP	ubiquinone biosynthetic process
ubiF		GO:0071949	F	IEA	FAD binding
ubiF		GO:0044550	P	IBA	secondary metabolite biosynthetic process
ubiF		GO:0005515	F	IPI	protein binding
ubiF		GO:0016491	F	IEA	oxidoreductase activity
ubiF		GO:0050660	F	IEA	flavin adenine dinucleotide binding
ubiF		GO:0016709	F	IEA	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen
ubiF		GO:0055114	P	IEA	oxidation-reduction process
ubiF		GO:0055114	P	IEA	oxidation-reduction process
ubiF		GO:0004497	F	IEA	monooxygenase activity
ubiF		GO:0004497	F	IBA	monooxygenase activity
ubiF		GO:0016705	F	ISS	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
ubiF		GO:0006744	P	IEA	ubiquinone biosynthetic process
ubiF		GO:0006744	P	IEA	ubiquinone biosynthetic process
ubiF		GO:0006744	P	IEA	ubiquinone biosynthetic process
ubiF		GO:0006744	P	IMP	ubiquinone biosynthetic process
hemC		GO:0005829	C	IDA	cytosol
hemC		GO:0005829	C	IDA	cytosol
hemC		GO:0016740	F	IEA	transferase activity
hemC		GO:0006779	P	IEA	porphyrin-containing compound biosynthetic process
hemC		GO:0006779	P	IEA	porphyrin-containing compound biosynthetic process
hemC		GO:0033014	P	IEA	tetrapyrrole biosynthetic process
hemC		GO:0006782	P	IEA	protoporphyrinogen IX biosynthetic process
hemC		GO:0006782	P	IDA	protoporphyrinogen IX biosynthetic process
hemC		GO:0018160	P	IEA	peptidyl-pyrromethane cofactor linkage
hemC		GO:0004418	F	IEA	hydroxymethylbilane synthase activity
hemC		GO:0004418	F	IEA	hydroxymethylbilane synthase activity
hemC		GO:0004418	F	IEA	hydroxymethylbilane synthase activity
hemC		GO:0004418	F	IDA	hydroxymethylbilane synthase activity
ompR		GO:0006355	P	IEA	regulation of transcription, DNA-dependent
ompR		GO:0006355	P	IEA	regulation of transcription, DNA-dependent
